conversation_id,scenario,layer,entropy_mean,entropy_std,baseline
T0/test/7,T0,7,3.3753924,0.0,attention_entropy
T0/test/7,T0,8,3.276234,0.0,attention_entropy
T0/test/7,T0,9,3.1584759,0.0,attention_entropy
T0/test/7,T0,10,3.1958036,0.0,attention_entropy
T0/test/7,T0,11,3.265582,0.0,attention_entropy
T0/test/7,T0,12,3.2779016,0.0,attention_entropy
T0/test/7,T0,13,3.2624109,0.0,attention_entropy
T0/test/7,T0,14,3.3218195,0.0,attention_entropy
T0/test/7,T0,15,3.2540383,0.0,attention_entropy
T0/test/7,T0,16,3.3144114,0.0,attention_entropy
T0/test/7,T0,17,3.183314,0.0,attention_entropy
T0/test/7,T0,18,3.248034,0.0,attention_entropy
T0/test/7,T0,19,3.2651985,0.0,attention_entropy
T0/test/7,T0,20,2.983624,0.0,attention_entropy
T0/test/7,T0,21,3.1247153,0.0,attention_entropy
T0/test/7,T0,22,3.1659765,0.0,attention_entropy
T0/test/7,T0,23,3.278996,0.0,attention_entropy
T0/test/7,T0,24,3.112183,0.0,attention_entropy
T0/test/7,T0,25,3.3576145,0.0,attention_entropy
T0/test/7,T0,26,3.191904,0.0,attention_entropy
T0/test/7,T0,27,3.4204664,0.0,attention_entropy
T0/test/7,T0,28,3.3732183,0.0,attention_entropy
T0/test/7,T0,29,3.1687808,0.0,attention_entropy
T0/test/7,T0,30,3.4817417,0.0,attention_entropy
T0/test/7,T0,31,3.196898,0.0,attention_entropy
T0/test/8,T0,0,0.95750326,0.0,attention_entropy
T0/test/8,T0,1,1.1983384,0.0,attention_entropy
T0/test/8,T0,2,2.7674637,0.0,attention_entropy
T0/test/8,T0,3,2.922836,0.0,attention_entropy
T0/test/8,T0,4,2.949006,0.0,attention_entropy
T0/test/8,T0,5,2.9768639,0.0,attention_entropy
T0/test/8,T0,6,3.1948705,0.0,attention_entropy
T0/test/8,T0,7,3.1942954,0.0,attention_entropy
T0/test/8,T0,8,3.1282203,0.0,attention_entropy
T0/test/8,T0,9,3.0483372,0.0,attention_entropy
T0/test/8,T0,10,3.0329914,0.0,attention_entropy
