conversation_id,scenario,layer,cka,baseline
T1/test/14,T1,26,0.00016826141,cka
T1/test/14,T1,27,8.313759e-05,cka
T1/test/14,T1,28,0.00014821191,cka
T1/test/14,T1,29,0.00028940832,cka
T1/test/14,T1,30,0.012200698,cka
T1/test/14,T1,31,0.046014134,cka
T1/test/15,T1,0,0.062830724,cka
T1/test/15,T1,1,0.00021799655,cka
T1/test/15,T1,2,9.357388e-05,cka
T1/test/15,T1,3,0.0006347895,cka
T1/test/15,T1,4,0.000638612,cka
T1/test/15,T1,5,0.00041200223,cka
T1/test/15,T1,6,0.00013417717,cka
T1/test/15,T1,7,2.0727713e-05,cka
T1/test/15,T1,8,2.1233658e-05,cka
T1/test/15,T1,9,6.8314854e-05,cka
T1/test/15,T1,10,1.4770663e-05,cka
T1/test/15,T1,11,0.00034436773,cka
T1/test/15,T1,12,0.00081408094,cka
T1/test/15,T1,13,0.0009831125,cka
T1/test/15,T1,14,0.0010868546,cka
T1/test/15,T1,15,0.0010097404,cka
T1/test/15,T1,16,0.001369369,cka
T1/test/15,T1,17,0.0005668925,cka
T1/test/15,T1,18,0.0003370048,cka
T1/test/15,T1,19,0.00016638065,cka
T1/test/15,T1,20,0.00018754884,cka
T1/test/15,T1,21,0.00018470584,cka
T1/test/15,T1,22,8.4779844e-05,cka
T1/test/15,T1,23,0.00012522457,cka
T1/test/15,T1,24,0.00017709135,cka
T1/test/15,T1,25,0.00018017691,cka
T1/test/15,T1,26,0.00016826141,cka
T1/test/15,T1,27,8.313759e-05,cka
T1/test/15,T1,28,0.00014821191,cka
T1/test/15,T1,29,0.00028940832,cka
T1/test/15,T1,30,0.012200698,cka
T1/test/15,T1,31,0.046014134,cka
T1/test/16,T1,0,0.7329602,cka
T1/test/16,T1,1,0.82005143,cka
T1/test/16,T1,2,0.7252604,cka
T1/test/16,T1,3,0.65229315,cka
T1/test/16,T1,4,0.50326115,cka
T1/test/16,T1,5,0.33900958,cka
T1/test/16,T1,6,0.28592074,cka
T1/test/16,T1,7,0.25723603,cka
T1/test/16,T1,8,0.18471989,cka
T1/test/16,T1,9,0.15974994,cka
T1/test/16,T1,10,0.124881856,cka
T1/test/16,T1,11,0.13704857,cka
T1/test/16,T1,12,0.16202003,cka
T1/test/16,T1,13,0.14694452,cka
T1/test/16,T1,14,0.11742122,cka
T1/test/16,T1,15,0.12035905,cka
T1/test/16,T1,16,0.06399033,cka
T1/test/16,T1,17,0.060452253,cka
T1/test/16,T1,18,0.058894105,cka
T1/test/16,T1,19,0.058044624,cka
T1/test/16,T1,20,0.06086884,cka
T1/test/16,T1,21,0.06261203,cka
T1/test/16,T1,22,0.055942904,cka
T1/test/16,T1,23,0.05100425,cka
T1/test/16,T1,24,0.051714484,cka
T1/test/16,T1,25,0.05424473,cka
T1/test/16,T1,26,0.05231879,cka
T1/test/16,T1,27,0.055169206,cka
T1/test/16,T1,28,0.06259752,cka
T1/test/16,T1,29,0.06624436,cka
T1/test/16,T1,30,0.07725917,cka
T1/test/16,T1,31,0.122683376,cka
T1/test/17,T1,0,0.74547577,cka
T1/test/17,T1,1,0.77837485,cka
T1/test/17,T1,2,0.69318974,cka
T1/test/17,T1,3,0.5974281,cka
T1/test/17,T1,4,0.36517927,cka
T1/test/17,T1,5,0.24497508,cka
T1/test/17,T1,6,0.18236846,cka
T1/test/17,T1,7,0.17566355,cka
T1/test/17,T1,8,0.15343703,cka
T1/test/17,T1,9,0.11735681,cka
T1/test/17,T1,10,0.118526936,cka
T1/test/17,T1,11,0.10939506,cka
T1/test/17,T1,12,0.12045579,cka
T1/test/17,T1,13,0.090735644,cka
T1/test/17,T1,14,0.065099016,cka
T1/test/17,T1,15,0.060435962,cka
T1/test/17,T1,16,0.030349217,cka
T1/test/17,T1,17,0.02027297,cka
T1/test/17,T1,18,0.022894878,cka
T1/test/17,T1,19,0.0192165,cka
T1/test/17,T1,20,0.016667623,cka
T1/test/17,T1,21,0.021230849,cka
T1/test/17,T1,22,0.0242608,cka
T1/test/17,T1,23,0.020672591,cka
T1/test/17,T1,24,0.02030981,cka
T1/test/17,T1,25,0.014101562,cka
T1/test/17,T1,26,0.012231502,cka
T1/test/17,T1,27,0.008557999,cka
T1/test/17,T1,28,0.00935723,cka
T1/test/17,T1,29,0.009186535,cka
T1/test/17,T1,30,0.010182655,cka
T1/test/17,T1,31,0.04051008,cka
T1/test/18,T1,0,0.62723243,cka
T1/test/18,T1,1,0.7829661,cka
T1/test/18,T1,2,0.6142541,cka
T1/test/18,T1,3,0.50331044,cka
T1/test/18,T1,4,0.36697856,cka
T1/test/18,T1,5,0.25071993,cka
T1/test/18,T1,6,0.23183645,cka
T1/test/18,T1,7,0.20565481,cka
T1/test/18,T1,8,0.20707469,cka
T1/test/18,T1,9,0.1578376,cka
T1/test/18,T1,10,0.1293664,cka
T1/test/18,T1,11,0.12212499,cka
T1/test/18,T1,12,0.123259395,cka
T1/test/18,T1,13,0.12756202,cka
T1/test/18,T1,14,0.08888303,cka
T1/test/18,T1,15,0.06904809,cka
T1/test/18,T1,16,0.04445169,cka
T1/test/18,T1,17,0.032961413,cka
T1/test/18,T1,18,0.03939578,cka
T1/test/18,T1,19,0.043236572,cka
T1/test/18,T1,20,0.04648522,cka
T1/test/18,T1,21,0.04752247,cka
T1/test/18,T1,22,0.04802756,cka
T1/test/18,T1,23,0.040634528,cka
T1/test/18,T1,24,0.038524453,cka
T1/test/18,T1,25,0.03402109,cka
T1/test/18,T1,26,0.032986265,cka
T1/test/18,T1,27,0.026545322,cka
T1/test/18,T1,28,0.030497959,cka
T1/test/18,T1,29,0.028067686,cka
T1/test/18,T1,30,0.032646008,cka
T1/test/18,T1,31,0.1123405,cka
T1/test/19,T1,0,0.08791131,cka
T1/test/19,T1,1,0.00036271175,cka
T1/test/19,T1,2,9.244193e-05,cka
T1/test/19,T1,3,0.00050108496,cka
T1/test/19,T1,4,0.00012003086,cka
T1/test/19,T1,5,6.0369985e-05,cka
T1/test/19,T1,6,2.0488238e-05,cka
T1/test/19,T1,7,3.821871e-05,cka
T1/test/19,T1,8,0.00013250194,cka
T1/test/19,T1,9,0.0005653773,cka
T1/test/19,T1,10,0.0003554877,cka
T1/test/19,T1,11,0.0010983519,cka
T1/test/19,T1,12,0.0019874326,cka
T1/test/19,T1,13,0.002176432,cka
T1/test/19,T1,14,0.0021243787,cka
T1/test/19,T1,15,0.0017692707,cka
T1/test/19,T1,16,0.0009802504,cka
T1/test/19,T1,17,8.564872e-05,cka
T1/test/19,T1,18,0.00014455516,cka
T1/test/19,T1,19,0.0004028011,cka
T1/test/19,T1,20,0.00070679514,cka
T1/test/19,T1,21,0.0008129763,cka
T1/test/19,T1,22,0.0006926263,cka
T1/test/19,T1,23,0.0006793499,cka
T1/test/19,T1,24,0.0005498727,cka
T1/test/19,T1,25,0.0004710452,cka
T1/test/19,T1,26,0.00036816424,cka
T1/test/19,T1,27,0.00023225135,cka
T1/test/19,T1,28,0.00022066273,cka
T1/test/19,T1,29,0.00013132914,cka
T1/test/19,T1,30,0.0071326653,cka
T1/test/19,T1,31,0.017158363,cka
T1/test/20,T1,0,0.7329602,cka
T1/test/20,T1,1,0.82005143,cka
T1/test/20,T1,2,0.7252604,cka
T1/test/20,T1,3,0.65229315,cka
T1/test/20,T1,4,0.50326115,cka
T1/test/20,T1,5,0.33900958,cka
T1/test/20,T1,6,0.28592074,cka
T1/test/20,T1,7,0.25723603,cka
T1/test/20,T1,8,0.18471989,cka
T1/test/20,T1,9,0.15974994,cka
T1/test/20,T1,10,0.124881856,cka
T1/test/20,T1,11,0.13704857,cka
T1/test/20,T1,12,0.16202003,cka
T1/test/20,T1,13,0.14694452,cka
T1/test/20,T1,14,0.11742122,cka
T1/test/20,T1,15,0.12035905,cka
T1/test/20,T1,16,0.06399033,cka
T1/test/20,T1,17,0.060452253,cka
T1/test/20,T1,18,0.058894105,cka
T1/test/20,T1,19,0.058044624,cka
T1/test/20,T1,20,0.06086884,cka
T1/test/20,T1,21,0.06261203,cka
T1/test/20,T1,22,0.055942904,cka
T1/test/20,T1,23,0.05100425,cka
T1/test/20,T1,24,0.051714484,cka
T1/test/20,T1,25,0.05424473,cka
T1/test/20,T1,26,0.05231879,cka
T1/test/20,T1,27,0.055169206,cka
T1/test/20,T1,28,0.06259752,cka
T1/test/20,T1,29,0.06624436,cka
T1/test/20,T1,30,0.07725917,cka
T1/test/20,T1,31,0.122683376,cka
T1/test/21,T1,0,0.66914225,cka
T1/test/21,T1,1,0.76537156,cka
T1/test/21,T1,2,0.60630363,cka
T1/test/21,T1,3,0.49913216,cka
T1/test/21,T1,4,0.37251297,cka
T1/test/21,T1,5,0.24105765,cka
T1/test/21,T1,6,0.20020862,cka
T1/test/21,T1,7,0.21465153,cka
T1/test/21,T1,8,0.22568876,cka
T1/test/21,T1,9,0.15278398,cka
T1/test/21,T1,10,0.12960085,cka
T1/test/21,T1,11,0.13159038,cka
T1/test/21,T1,12,0.13079768,cka
T1/test/21,T1,13,0.12167818,cka
T1/test/21,T1,14,0.091019094,cka
T1/test/21,T1,15,0.08607177,cka
T1/test/21,T1,16,0.051649254,cka
T1/test/21,T1,17,0.04255226,cka
T1/test/21,T1,18,0.03813258,cka
T1/test/21,T1,19,0.03686422,cka
T1/test/21,T1,20,0.037370797,cka
T1/test/21,T1,21,0.044637624,cka
T1/test/21,T1,22,0.03984196,cka
T1/test/21,T1,23,0.03949484,cka
T1/test/21,T1,24,0.042023644,cka
T1/test/21,T1,25,0.034435745,cka
T1/test/21,T1,26,0.03414944,cka
T1/test/21,T1,27,0.029613651,cka
T1/test/21,T1,28,0.029873002,cka
T1/test/21,T1,29,0.035381835,cka
T1/test/21,T1,30,0.04431336,cka
T1/test/21,T1,31,0.121892415,cka
T1/test/22,T1,0,0.74547577,cka
T1/test/22,T1,1,0.77837485,cka
T1/test/22,T1,2,0.69318974,cka
T1/test/22,T1,3,0.5974281,cka
T1/test/22,T1,4,0.36517927,cka
T1/test/22,T1,5,0.24497508,cka
T1/test/22,T1,6,0.18236846,cka
T1/test/22,T1,7,0.17566355,cka
T1/test/22,T1,8,0.15343703,cka
T1/test/22,T1,9,0.11735681,cka
T1/test/22,T1,10,0.118526936,cka
T1/test/22,T1,11,0.10939506,cka
T1/test/22,T1,12,0.12045579,cka
T1/test/22,T1,13,0.090735644,cka
T1/test/22,T1,14,0.065099016,cka
T1/test/22,T1,15,0.060435962,cka
T1/test/22,T1,16,0.030349217,cka
T1/test/22,T1,17,0.02027297,cka
T1/test/22,T1,18,0.022894878,cka
T1/test/22,T1,19,0.0192165,cka
T1/test/22,T1,20,0.016667623,cka
T1/test/22,T1,21,0.021230849,cka
T1/test/22,T1,22,0.0242608,cka
T1/test/22,T1,23,0.020672591,cka
T1/test/22,T1,24,0.02030981,cka
T1/test/22,T1,25,0.014101562,cka
T1/test/22,T1,26,0.012231502,cka
T1/test/22,T1,27,0.008557999,cka
T1/test/22,T1,28,0.00935723,cka
T1/test/22,T1,29,0.009186535,cka
T1/test/22,T1,30,0.010182655,cka
T1/test/22,T1,31,0.04051008,cka
T1/test/23,T1,0,0.62723243,cka
T1/test/23,T1,1,0.7829661,cka
T1/test/23,T1,2,0.6142541,cka
T1/test/23,T1,3,0.50331044,cka
T1/test/23,T1,4,0.36697856,cka
T1/test/23,T1,5,0.25071993,cka
T1/test/23,T1,6,0.23183645,cka
T1/test/23,T1,7,0.20565481,cka
T1/test/23,T1,8,0.20707469,cka
T1/test/23,T1,9,0.1578376,cka
T1/test/23,T1,10,0.1293664,cka
T1/test/23,T1,11,0.12212499,cka
T1/test/23,T1,12,0.123259395,cka
T1/test/23,T1,13,0.12756202,cka
T1/test/23,T1,14,0.08888303,cka
T1/test/23,T1,15,0.06904809,cka
T1/test/23,T1,16,0.04445169,cka
T1/test/23,T1,17,0.032961413,cka
T1/test/23,T1,18,0.03939578,cka
T1/test/23,T1,19,0.043236572,cka
T1/test/23,T1,20,0.04648522,cka
T1/test/23,T1,21,0.04752247,cka
T1/test/23,T1,22,0.04802756,cka
T1/test/23,T1,23,0.040634528,cka
T1/test/23,T1,24,0.038524453,cka
T1/test/23,T1,25,0.03402109,cka
T1/test/23,T1,26,0.032986265,cka
T1/test/23,T1,27,0.026545322,cka
T1/test/23,T1,28,0.030497959,cka
T1/test/23,T1,29,0.028067686,cka
T1/test/23,T1,30,0.032646008,cka
T1/test/23,T1,31,0.1123405,cka
T1/test/24,T1,0,0.62723243,cka
T1/test/24,T1,1,0.7829661,cka
T1/test/24,T1,2,0.6142541,cka
T1/test/24,T1,3,0.50331044,cka
T1/test/24,T1,4,0.36697856,cka
T1/test/24,T1,5,0.25071993,cka
T1/test/24,T1,6,0.23183645,cka
T1/test/24,T1,7,0.20565481,cka
T1/test/24,T1,8,0.20707469,cka
T1/test/24,T1,9,0.1578376,cka
T1/test/24,T1,10,0.1293664,cka
T1/test/24,T1,11,0.12212499,cka
T1/test/24,T1,12,0.123259395,cka
T1/test/24,T1,13,0.12756202,cka
T1/test/24,T1,14,0.08888303,cka
T1/test/24,T1,15,0.06904809,cka
T1/test/24,T1,16,0.04445169,cka
T1/test/24,T1,17,0.032961413,cka
T1/test/24,T1,18,0.03939578,cka
T1/test/24,T1,19,0.043236572,cka
T1/test/24,T1,20,0.04648522,cka
T1/test/24,T1,21,0.04752247,cka
T1/test/24,T1,22,0.04802756,cka
T1/test/24,T1,23,0.040634528,cka
T1/test/24,T1,24,0.038524453,cka
T1/test/24,T1,25,0.03402109,cka
T1/test/24,T1,26,0.032986265,cka
T1/test/24,T1,27,0.026545322,cka
T1/test/24,T1,28,0.030497959,cka
T1/test/24,T1,29,0.028067686,cka
T1/test/24,T1,30,0.032646008,cka
T1/test/24,T1,31,0.1123405,cka
T1/test/25,T1,0,0.08791131,cka
T1/test/25,T1,1,0.00036271175,cka
T1/test/25,T1,2,9.244193e-05,cka
T1/test/25,T1,3,0.00050108496,cka
T1/test/25,T1,4,0.00012003086,cka
T1/test/25,T1,5,6.0369985e-05,cka
T1/test/25,T1,6,2.0488238e-05,cka
T1/test/25,T1,7,3.821871e-05,cka
T1/test/25,T1,8,0.00013250194,cka
T1/test/25,T1,9,0.0005653773,cka
T1/test/25,T1,10,0.0003554877,cka
T1/test/25,T1,11,0.0010983519,cka
T1/test/25,T1,12,0.0019874326,cka
T1/test/25,T1,13,0.002176432,cka
T1/test/25,T1,14,0.0021243787,cka
T1/test/25,T1,15,0.0017692707,cka
T1/test/25,T1,16,0.0009802504,cka
T1/test/25,T1,17,8.564872e-05,cka
T1/test/25,T1,18,0.00014455516,cka
T1/test/25,T1,19,0.0004028011,cka
T1/test/25,T1,20,0.00070679514,cka
T1/test/25,T1,21,0.0008129763,cka
T1/test/25,T1,22,0.0006926263,cka
T1/test/25,T1,23,0.0006793499,cka
T1/test/25,T1,24,0.0005498727,cka
T1/test/25,T1,25,0.0004710452,cka
T1/test/25,T1,26,0.00036816424,cka
T1/test/25,T1,27,0.00023225135,cka
T1/test/25,T1,28,0.00022066273,cka
T1/test/25,T1,29,0.00013132914,cka
T1/test/25,T1,30,0.0071326653,cka
T1/test/25,T1,31,0.017158363,cka
T1/test/26,T1,0,0.7329602,cka
T1/test/26,T1,1,0.82005143,cka
T1/test/26,T1,2,0.7252604,cka
T1/test/26,T1,3,0.65229315,cka
T1/test/26,T1,4,0.50326115,cka
T1/test/26,T1,5,0.33900958,cka
T1/test/26,T1,6,0.28592074,cka
T1/test/26,T1,7,0.25723603,cka
T1/test/26,T1,8,0.18471989,cka
T1/test/26,T1,9,0.15974994,cka
T1/test/26,T1,10,0.124881856,cka
T1/test/26,T1,11,0.13704857,cka
T1/test/26,T1,12,0.16202003,cka
T1/test/26,T1,13,0.14694452,cka
T1/test/26,T1,14,0.11742122,cka
T1/test/26,T1,15,0.12035905,cka
T1/test/26,T1,16,0.06399033,cka
T1/test/26,T1,17,0.060452253,cka
T1/test/26,T1,18,0.058894105,cka
T1/test/26,T1,19,0.058044624,cka
T1/test/26,T1,20,0.06086884,cka
T1/test/26,T1,21,0.06261203,cka
T1/test/26,T1,22,0.055942904,cka
T1/test/26,T1,23,0.05100425,cka
T1/test/26,T1,24,0.051714484,cka
T1/test/26,T1,25,0.05424473,cka
T1/test/26,T1,26,0.05231879,cka
T1/test/26,T1,27,0.055169206,cka
T1/test/26,T1,28,0.06259752,cka
T1/test/26,T1,29,0.06624436,cka
T1/test/26,T1,30,0.07725917,cka
T1/test/26,T1,31,0.122683376,cka
T1/test/27,T1,0,0.062830724,cka
T1/test/27,T1,1,0.00021799655,cka
T1/test/27,T1,2,9.357388e-05,cka
T1/test/27,T1,3,0.0006347895,cka
T1/test/27,T1,4,0.000638612,cka
T1/test/27,T1,5,0.00041200223,cka
T1/test/27,T1,6,0.00013417717,cka
T1/test/27,T1,7,2.0727713e-05,cka
T1/test/27,T1,8,2.1233658e-05,cka
T1/test/27,T1,9,6.8314854e-05,cka
T1/test/27,T1,10,1.4770663e-05,cka
T1/test/27,T1,11,0.00034436773,cka
T1/test/27,T1,12,0.00081408094,cka
T1/test/27,T1,13,0.0009831125,cka
T1/test/27,T1,14,0.0010868546,cka
T1/test/27,T1,15,0.0010097404,cka
T1/test/27,T1,16,0.001369369,cka
T1/test/27,T1,17,0.0005668925,cka
T1/test/27,T1,18,0.0003370048,cka
T1/test/27,T1,19,0.00016638065,cka
T1/test/27,T1,20,0.00018754884,cka
T1/test/27,T1,21,0.00018470584,cka
T1/test/27,T1,22,8.4779844e-05,cka
T1/test/27,T1,23,0.00012522457,cka
T1/test/27,T1,24,0.00017709135,cka
T1/test/27,T1,25,0.00018017691,cka
T1/test/27,T1,26,0.00016826141,cka
T1/test/27,T1,27,8.313759e-05,cka
T1/test/27,T1,28,0.00014821191,cka
T1/test/27,T1,29,0.00028940832,cka
T1/test/27,T1,30,0.012200698,cka
T1/test/27,T1,31,0.046014134,cka
T1/test/28,T1,0,0.062830724,cka
T1/test/28,T1,1,0.00021799655,cka
T1/test/28,T1,2,9.357388e-05,cka
T1/test/28,T1,3,0.0006347895,cka
T1/test/28,T1,4,0.000638612,cka
T1/test/28,T1,5,0.00041200223,cka
T1/test/28,T1,6,0.00013417717,cka
T1/test/28,T1,7,2.0727713e-05,cka
T1/test/28,T1,8,2.1233658e-05,cka
T1/test/28,T1,9,6.8314854e-05,cka
T1/test/28,T1,10,1.4770663e-05,cka
T1/test/28,T1,11,0.00034436773,cka
T1/test/28,T1,12,0.00081408094,cka
T1/test/28,T1,13,0.0009831125,cka
T1/test/28,T1,14,0.0010868546,cka
T1/test/28,T1,15,0.0010097404,cka
T1/test/28,T1,16,0.001369369,cka
T1/test/28,T1,17,0.0005668925,cka
T1/test/28,T1,18,0.0003370048,cka
T1/test/28,T1,19,0.00016638065,cka
T1/test/28,T1,20,0.00018754884,cka
T1/test/28,T1,21,0.00018470584,cka
T1/test/28,T1,22,8.4779844e-05,cka
T1/test/28,T1,23,0.00012522457,cka
T1/test/28,T1,24,0.00017709135,cka
T1/test/28,T1,25,0.00018017691,cka
T1/test/28,T1,26,0.00016826141,cka
T1/test/28,T1,27,8.313759e-05,cka
T1/test/28,T1,28,0.00014821191,cka
T1/test/28,T1,29,0.00028940832,cka
T1/test/28,T1,30,0.012200698,cka
T1/test/28,T1,31,0.046014134,cka
T1/test/29,T1,0,0.66914225,cka
T1/test/29,T1,1,0.76537156,cka
T1/test/29,T1,2,0.60630363,cka
T1/test/29,T1,3,0.49913216,cka
T1/test/29,T1,4,0.37251297,cka
T1/test/29,T1,5,0.24105765,cka
T1/test/29,T1,6,0.20020862,cka
T1/test/29,T1,7,0.21465153,cka
T1/test/29,T1,8,0.22568876,cka
T1/test/29,T1,9,0.15278398,cka
T1/test/29,T1,10,0.12960085,cka
T1/test/29,T1,11,0.13159038,cka
T1/test/29,T1,12,0.13079768,cka
T1/test/29,T1,13,0.12167818,cka
T1/test/29,T1,14,0.091019094,cka
T1/test/29,T1,15,0.08607177,cka
T1/test/29,T1,16,0.051649254,cka
T1/test/29,T1,17,0.04255226,cka
T1/test/29,T1,18,0.03813258,cka
T1/test/29,T1,19,0.03686422,cka
T1/test/29,T1,20,0.037370797,cka
T1/test/29,T1,21,0.044637624,cka
T1/test/29,T1,22,0.03984196,cka
T1/test/29,T1,23,0.03949484,cka
T1/test/29,T1,24,0.042023644,cka
T1/test/29,T1,25,0.034435745,cka
T1/test/29,T1,26,0.03414944,cka
T1/test/29,T1,27,0.029613651,cka
T1/test/29,T1,28,0.029873002,cka
T1/test/29,T1,29,0.035381835,cka
T1/test/29,T1,30,0.04431336,cka
T1/test/29,T1,31,0.121892415,cka
T2/test/0,T2,0,0.7459722,cka
T2/test/0,T2,1,0.80462515,cka
T2/test/0,T2,2,0.7363319,cka
T2/test/0,T2,3,0.6231011,cka
T2/test/0,T2,4,0.4696336,cka
T2/test/0,T2,5,0.34323946,cka
T2/test/0,T2,6,0.27652073,cka
T2/test/0,T2,7,0.29328644,cka
T2/test/0,T2,8,0.27763686,cka
T2/test/0,T2,9,0.1979794,cka
T2/test/0,T2,10,0.16758122,cka
T2/test/0,T2,11,0.16612306,cka
T2/test/0,T2,12,0.17744443,cka
T2/test/0,T2,13,0.1476644,cka
T2/test/0,T2,14,0.119087785,cka
T2/test/0,T2,15,0.093760036,cka
T2/test/0,T2,16,0.084226325,cka
T2/test/0,T2,17,0.075188816,cka
T2/test/0,T2,18,0.09090737,cka
T2/test/0,T2,19,0.08618499,cka
T2/test/0,T2,20,0.081631,cka
T2/test/0,T2,21,0.09096507,cka
T2/test/0,T2,22,0.07980113,cka
T2/test/0,T2,23,0.07036565,cka
T2/test/0,T2,24,0.07010632,cka
T2/test/0,T2,25,0.06925607,cka
T2/test/0,T2,26,0.068717994,cka
T2/test/0,T2,27,0.06550662,cka
T2/test/0,T2,28,0.06579829,cka
T2/test/0,T2,29,0.06480816,cka
T2/test/0,T2,30,0.073681556,cka
T2/test/0,T2,31,0.1386235,cka
T2/test/1,T2,0,0.7525312,cka
T2/test/1,T2,1,0.83234113,cka
T2/test/1,T2,2,0.6765794,cka
T2/test/1,T2,3,0.5915941,cka
T2/test/1,T2,4,0.3946621,cka
T2/test/1,T2,5,0.2613443,cka
T2/test/1,T2,6,0.22768195,cka
T2/test/1,T2,7,0.20580754,cka
T2/test/1,T2,8,0.19961311,cka
T2/test/1,T2,9,0.14978412,cka
T2/test/1,T2,10,0.1193449,cka
T2/test/1,T2,11,0.12833199,cka
T2/test/1,T2,12,0.1309269,cka
T2/test/1,T2,13,0.14775315,cka
T2/test/1,T2,14,0.11648035,cka
T2/test/1,T2,15,0.12264301,cka
T2/test/1,T2,16,0.09047578,cka
T2/test/1,T2,17,0.09926848,cka
T2/test/1,T2,18,0.10887577,cka
T2/test/1,T2,19,0.109448865,cka
T2/test/1,T2,20,0.107861824,cka
T2/test/1,T2,21,0.112007365,cka
T2/test/1,T2,22,0.1098051,cka
T2/test/1,T2,23,0.097176775,cka
T2/test/1,T2,24,0.0999127,cka
T2/test/1,T2,25,0.09441475,cka
T2/test/1,T2,26,0.09131736,cka
T2/test/1,T2,27,0.08030003,cka
T2/test/1,T2,28,0.07650713,cka
T2/test/1,T2,29,0.07253646,cka
T2/test/1,T2,30,0.07332792,cka
T2/test/1,T2,31,0.033873886,cka
T2/test/2,T2,0,0.7525312,cka
T2/test/2,T2,1,0.83234113,cka
T2/test/2,T2,2,0.6765794,cka
T2/test/2,T2,3,0.5915941,cka
T2/test/2,T2,4,0.3946621,cka
T2/test/2,T2,5,0.2613443,cka
T2/test/2,T2,6,0.22768195,cka
T2/test/2,T2,7,0.20580754,cka
T2/test/2,T2,8,0.19961311,cka
T2/test/2,T2,9,0.14978412,cka
T2/test/2,T2,10,0.1193449,cka
T2/test/2,T2,11,0.12833199,cka
T2/test/2,T2,12,0.1309269,cka
T2/test/2,T2,13,0.14775315,cka
T2/test/2,T2,14,0.11648035,cka
T2/test/2,T2,15,0.12264301,cka
T2/test/2,T2,16,0.09047578,cka
T2/test/2,T2,17,0.09926848,cka
T2/test/2,T2,18,0.10887577,cka
T2/test/2,T2,19,0.109448865,cka
T2/test/2,T2,20,0.107861824,cka
T2/test/2,T2,21,0.112007365,cka
T2/test/2,T2,22,0.1098051,cka
T2/test/2,T2,23,0.097176775,cka
T2/test/2,T2,24,0.0999127,cka
T2/test/2,T2,25,0.09441475,cka
T2/test/2,T2,26,0.09131736,cka
T2/test/2,T2,27,0.08030003,cka
T2/test/2,T2,28,0.07650713,cka
T2/test/2,T2,29,0.07253646,cka
T2/test/2,T2,30,0.07332792,cka
T2/test/2,T2,31,0.033873886,cka
T2/test/3,T2,0,0.625689,cka
T2/test/3,T2,1,0.79657626,cka
T2/test/3,T2,2,0.6488058,cka
T2/test/3,T2,3,0.5745177,cka
T2/test/3,T2,4,0.38444042,cka
T2/test/3,T2,5,0.25887606,cka
T2/test/3,T2,6,0.22252406,cka
T2/test/3,T2,7,0.19663021,cka
T2/test/3,T2,8,0.2012751,cka
T2/test/3,T2,9,0.17708908,cka
T2/test/3,T2,10,0.12946615,cka
T2/test/3,T2,11,0.109244205,cka
T2/test/3,T2,12,0.12445652,cka
T2/test/3,T2,13,0.11448394,cka
T2/test/3,T2,14,0.08212929,cka
T2/test/3,T2,15,0.08399423,cka
T2/test/3,T2,16,0.074033484,cka
T2/test/3,T2,17,0.057414945,cka
T2/test/3,T2,18,0.045995593,cka
T2/test/3,T2,19,0.047405124,cka
T2/test/3,T2,20,0.044539757,cka
T2/test/3,T2,21,0.04331777,cka
T2/test/3,T2,22,0.040656295,cka
T2/test/3,T2,23,0.036888495,cka
T2/test/3,T2,24,0.033891004,cka
T2/test/3,T2,25,0.033710003,cka
T2/test/3,T2,26,0.038523402,cka
T2/test/3,T2,27,0.038914315,cka
T2/test/3,T2,28,0.041644067,cka
T2/test/3,T2,29,0.04708847,cka
T2/test/3,T2,30,0.05994614,cka
T2/test/3,T2,31,0.19768885,cka
T2/test/4,T2,0,0.6917446,cka
T2/test/4,T2,1,0.7912295,cka
T2/test/4,T2,2,0.70040977,cka
T2/test/4,T2,3,0.6381773,cka
T2/test/4,T2,4,0.43647745,cka
T2/test/4,T2,5,0.2935579,cka
T2/test/4,T2,6,0.24979803,cka
T2/test/4,T2,7,0.2177286,cka
T2/test/4,T2,8,0.26458263,cka
T2/test/4,T2,9,0.21009786,cka
T2/test/4,T2,10,0.17161459,cka
T2/test/4,T2,11,0.18095808,cka
T2/test/4,T2,12,0.23511049,cka
T2/test/4,T2,13,0.24874558,cka
T2/test/4,T2,14,0.17875312,cka
T2/test/4,T2,15,0.1491166,cka
T2/test/4,T2,16,0.10716798,cka
T2/test/4,T2,17,0.09725461,cka
T2/test/4,T2,18,0.08685895,cka
T2/test/4,T2,19,0.08705531,cka
T2/test/4,T2,20,0.0900072,cka
T2/test/4,T2,21,0.10090865,cka
T2/test/4,T2,22,0.095866196,cka
T2/test/4,T2,23,0.08804235,cka
T2/test/4,T2,24,0.08358856,cka
T2/test/4,T2,25,0.082816906,cka
T2/test/4,T2,26,0.08833401,cka
T2/test/4,T2,27,0.08245109,cka
T2/test/4,T2,28,0.08152712,cka
T2/test/4,T2,29,0.08235201,cka
T2/test/4,T2,30,0.094247065,cka
T2/test/4,T2,31,0.21031485,cka
T2/test/5,T2,0,0.7459722,cka
T2/test/5,T2,1,0.80462515,cka
T2/test/5,T2,2,0.7363319,cka
T2/test/5,T2,3,0.6231011,cka
T2/test/5,T2,4,0.4696336,cka
T2/test/5,T2,5,0.34323946,cka
T2/test/5,T2,6,0.27652073,cka
T2/test/5,T2,7,0.29328644,cka
T2/test/5,T2,8,0.27763686,cka
T2/test/5,T2,9,0.1979794,cka
