conversation_id,scenario,layer,entropy_mean,entropy_std,baseline
T1/test/9,T1,11,1.2747296,0.0,attention_entropy
T1/test/10,T1,0,0.29244342,0.0,attention_entropy
T1/test/10,T1,1,0.53191406,0.0,attention_entropy
T1/test/10,T1,2,0.626511,0.0,attention_entropy
T1/test/10,T1,3,0.98828447,0.0,attention_entropy
T1/test/10,T1,4,1.1100429,0.0,attention_entropy
T1/test/10,T1,5,1.5087837,0.0,attention_entropy
T1/test/10,T1,6,1.396007,0.0,attention_entropy
T1/test/10,T1,7,1.6093352,0.0,attention_entropy
T1/test/10,T1,8,1.4181768,0.0,attention_entropy
T1/test/10,T1,9,1.5263537,0.0,attention_entropy
T1/test/10,T1,10,1.487253,0.0,attention_entropy
T1/test/10,T1,11,1.2927096,0.0,attention_entropy
T1/test/11,T1,0,0.40105304,0.0,attention_entropy
T1/test/11,T1,1,0.57817847,0.0,attention_entropy
T1/test/11,T1,2,0.5115228,0.0,attention_entropy
T1/test/11,T1,3,0.90649813,0.0,attention_entropy
T1/test/11,T1,4,0.99167114,0.0,attention_entropy
T1/test/11,T1,5,1.3939953,0.0,attention_entropy
T1/test/11,T1,6,1.279649,0.0,attention_entropy
T1/test/11,T1,7,1.4775071,0.0,attention_entropy
T1/test/11,T1,8,1.3054042,0.0,attention_entropy
T1/test/11,T1,9,1.4506029,0.0,attention_entropy
T1/test/11,T1,10,1.4332788,0.0,attention_entropy
T1/test/11,T1,11,1.2747296,0.0,attention_entropy
T1/test/12,T1,0,0.37303498,0.0,attention_entropy
T1/test/12,T1,1,0.53691065,0.0,attention_entropy
T1/test/12,T1,2,0.5034977,0.0,attention_entropy
T1/test/12,T1,3,0.7930346,0.0,attention_entropy
T1/test/12,T1,4,0.9094412,0.0,attention_entropy
T1/test/12,T1,5,1.2115842,0.0,attention_entropy
T1/test/12,T1,6,1.1322552,0.0,attention_entropy
T1/test/12,T1,7,1.3031844,0.0,attention_entropy
T1/test/12,T1,8,1.2175486,0.0,attention_entropy
T1/test/12,T1,9,1.2839098,0.0,attention_entropy
T1/test/12,T1,10,1.2707253,0.0,attention_entropy
T1/test/12,T1,11,1.1827044,0.0,attention_entropy
T1/test/13,T1,0,0.26572427,0.0,attention_entropy
T1/test/13,T1,1,0.45613456,0.0,attention_entropy
T1/test/13,T1,2,0.5073808,0.0,attention_entropy
T1/test/13,T1,3,0.8165226,0.0,attention_entropy
T1/test/13,T1,4,0.89385206,0.0,attention_entropy
T1/test/13,T1,5,1.2256109,0.0,attention_entropy
T1/test/13,T1,6,1.1121256,0.0,attention_entropy
T1/test/13,T1,7,1.2964844,0.0,attention_entropy
T1/test/13,T1,8,1.1514004,0.0,attention_entropy
T1/test/13,T1,9,1.234039,0.0,attention_entropy
T1/test/13,T1,10,1.1732973,0.0,attention_entropy
T1/test/13,T1,11,1.0562661,0.0,attention_entropy
T1/test/14,T1,0,0.37303498,0.0,attention_entropy
T1/test/14,T1,1,0.53691065,0.0,attention_entropy
T1/test/14,T1,2,0.5034977,0.0,attention_entropy
T1/test/14,T1,3,0.7930346,0.0,attention_entropy
T1/test/14,T1,4,0.9094412,0.0,attention_entropy
T1/test/14,T1,5,1.2115842,0.0,attention_entropy
T1/test/14,T1,6,1.1322552,0.0,attention_entropy
T1/test/14,T1,7,1.3031844,0.0,attention_entropy
T1/test/14,T1,8,1.2175486,0.0,attention_entropy
T1/test/14,T1,9,1.2839098,0.0,attention_entropy
T1/test/14,T1,10,1.2707253,0.0,attention_entropy
T1/test/14,T1,11,1.1827044,0.0,attention_entropy
T1/test/15,T1,0,0.37303498,0.0,attention_entropy
T1/test/15,T1,1,0.53691065,0.0,attention_entropy
T1/test/15,T1,2,0.5034977,0.0,attention_entropy
T1/test/15,T1,3,0.7930346,0.0,attention_entropy
T1/test/15,T1,4,0.9094412,0.0,attention_entropy
T1/test/15,T1,5,1.2115842,0.0,attention_entropy
T1/test/15,T1,6,1.1322552,0.0,attention_entropy
T1/test/15,T1,7,1.3031844,0.0,attention_entropy
T1/test/15,T1,8,1.2175486,0.0,attention_entropy
T1/test/15,T1,9,1.2839098,0.0,attention_entropy
T1/test/15,T1,10,1.2707253,0.0,attention_entropy
T1/test/15,T1,11,1.1827044,0.0,attention_entropy
T1/test/16,T1,0,0.29244342,0.0,attention_entropy
T1/test/16,T1,1,0.53191406,0.0,attention_entropy
T1/test/16,T1,2,0.626511,0.0,attention_entropy
T1/test/16,T1,3,0.98828447,0.0,attention_entropy
T1/test/16,T1,4,1.1100429,0.0,attention_entropy
T1/test/16,T1,5,1.5087837,0.0,attention_entropy
T1/test/16,T1,6,1.396007,0.0,attention_entropy
T1/test/16,T1,7,1.6093352,0.0,attention_entropy
T1/test/16,T1,8,1.4181768,0.0,attention_entropy
T1/test/16,T1,9,1.5263537,0.0,attention_entropy
T1/test/16,T1,10,1.487253,0.0,attention_entropy
T1/test/16,T1,11,1.2927096,0.0,attention_entropy
T1/test/17,T1,0,0.40105304,0.0,attention_entropy
T1/test/17,T1,1,0.57817847,0.0,attention_entropy
T1/test/17,T1,2,0.5115228,0.0,attention_entropy
T1/test/17,T1,3,0.90649813,0.0,attention_entropy
T1/test/17,T1,4,0.99167114,0.0,attention_entropy
T1/test/17,T1,5,1.3939953,0.0,attention_entropy
T1/test/17,T1,6,1.279649,0.0,attention_entropy
T1/test/17,T1,7,1.4775071,0.0,attention_entropy
T1/test/17,T1,8,1.3054042,0.0,attention_entropy
T1/test/17,T1,9,1.4506029,0.0,attention_entropy
T1/test/17,T1,10,1.4332788,0.0,attention_entropy
T1/test/17,T1,11,1.2747296,0.0,attention_entropy
T1/test/18,T1,0,0.31986573,0.0,attention_entropy
T1/test/18,T1,1,0.54739565,0.0,attention_entropy
T1/test/18,T1,2,0.6146656,0.0,attention_entropy
T1/test/18,T1,3,1.0341246,0.0,attention_entropy
T1/test/18,T1,4,1.1330867,0.0,attention_entropy
T1/test/18,T1,5,1.5943433,0.0,attention_entropy
T1/test/18,T1,6,1.4662626,0.0,attention_entropy
T1/test/18,T1,7,1.6753955,0.0,attention_entropy
T1/test/18,T1,8,1.4822335,0.0,attention_entropy
T1/test/18,T1,9,1.5903612,0.0,attention_entropy
T1/test/18,T1,10,1.5425929,0.0,attention_entropy
T1/test/18,T1,11,1.3380748,0.0,attention_entropy
T1/test/19,T1,0,0.26653957,0.0,attention_entropy
T1/test/19,T1,1,0.5087125,0.0,attention_entropy
T1/test/19,T1,2,0.58667356,0.0,attention_entropy
T1/test/19,T1,3,0.9440624,0.0,attention_entropy
T1/test/19,T1,4,1.0342829,0.0,attention_entropy
T1/test/19,T1,5,1.411577,0.0,attention_entropy
T1/test/19,T1,6,1.3202769,0.0,attention_entropy
T1/test/19,T1,7,1.4927402,0.0,attention_entropy
T1/test/19,T1,8,1.3476732,0.0,attention_entropy
T1/test/19,T1,9,1.4152752,0.0,attention_entropy
T1/test/19,T1,10,1.2776762,0.0,attention_entropy
T1/test/19,T1,11,1.0724882,0.0,attention_entropy
T1/test/20,T1,0,0.29244342,0.0,attention_entropy
T1/test/20,T1,1,0.53191406,0.0,attention_entropy
T1/test/20,T1,2,0.626511,0.0,attention_entropy
T1/test/20,T1,3,0.98828447,0.0,attention_entropy
T1/test/20,T1,4,1.1100429,0.0,attention_entropy
T1/test/20,T1,5,1.5087837,0.0,attention_entropy
T1/test/20,T1,6,1.396007,0.0,attention_entropy
T1/test/20,T1,7,1.6093352,0.0,attention_entropy
T1/test/20,T1,8,1.4181768,0.0,attention_entropy
T1/test/20,T1,9,1.5263537,0.0,attention_entropy
T1/test/20,T1,10,1.487253,0.0,attention_entropy
T1/test/20,T1,11,1.2927096,0.0,attention_entropy
T1/test/21,T1,0,0.26572427,0.0,attention_entropy
T1/test/21,T1,1,0.45613456,0.0,attention_entropy
T1/test/21,T1,2,0.5073808,0.0,attention_entropy
T1/test/21,T1,3,0.8165226,0.0,attention_entropy
T1/test/21,T1,4,0.89385206,0.0,attention_entropy
T1/test/21,T1,5,1.2256109,0.0,attention_entropy
T1/test/21,T1,6,1.1121256,0.0,attention_entropy
T1/test/21,T1,7,1.2964844,0.0,attention_entropy
T1/test/21,T1,8,1.1514004,0.0,attention_entropy
T1/test/21,T1,9,1.234039,0.0,attention_entropy
T1/test/21,T1,10,1.1732973,0.0,attention_entropy
T1/test/21,T1,11,1.0562661,0.0,attention_entropy
T1/test/22,T1,0,0.40105304,0.0,attention_entropy
T1/test/22,T1,1,0.57817847,0.0,attention_entropy
T1/test/22,T1,2,0.5115228,0.0,attention_entropy
T1/test/22,T1,3,0.90649813,0.0,attention_entropy
T1/test/22,T1,4,0.99167114,0.0,attention_entropy
T1/test/22,T1,5,1.3939953,0.0,attention_entropy
T1/test/22,T1,6,1.279649,0.0,attention_entropy
T1/test/22,T1,7,1.4775071,0.0,attention_entropy
T1/test/22,T1,8,1.3054042,0.0,attention_entropy
T1/test/22,T1,9,1.4506029,0.0,attention_entropy
T1/test/22,T1,10,1.4332788,0.0,attention_entropy
T1/test/22,T1,11,1.2747296,0.0,attention_entropy
T1/test/23,T1,0,0.31986573,0.0,attention_entropy
T1/test/23,T1,1,0.54739565,0.0,attention_entropy
T1/test/23,T1,2,0.6146656,0.0,attention_entropy
T1/test/23,T1,3,1.0341246,0.0,attention_entropy
T1/test/23,T1,4,1.1330867,0.0,attention_entropy
T1/test/23,T1,5,1.5943433,0.0,attention_entropy
T1/test/23,T1,6,1.4662626,0.0,attention_entropy
T1/test/23,T1,7,1.6753955,0.0,attention_entropy
T1/test/23,T1,8,1.4822335,0.0,attention_entropy
T1/test/23,T1,9,1.5903612,0.0,attention_entropy
T1/test/23,T1,10,1.5425929,0.0,attention_entropy
T1/test/23,T1,11,1.3380748,0.0,attention_entropy
T1/test/24,T1,0,0.31986573,0.0,attention_entropy
T1/test/24,T1,1,0.54739565,0.0,attention_entropy
T1/test/24,T1,2,0.6146656,0.0,attention_entropy
T1/test/24,T1,3,1.0341246,0.0,attention_entropy
T1/test/24,T1,4,1.1330867,0.0,attention_entropy
T1/test/24,T1,5,1.5943433,0.0,attention_entropy
T1/test/24,T1,6,1.4662626,0.0,attention_entropy
T1/test/24,T1,7,1.6753955,0.0,attention_entropy
T1/test/24,T1,8,1.4822335,0.0,attention_entropy
T1/test/24,T1,9,1.5903612,0.0,attention_entropy
T1/test/24,T1,10,1.5425929,0.0,attention_entropy
T1/test/24,T1,11,1.3380748,0.0,attention_entropy
T1/test/25,T1,0,0.26653957,0.0,attention_entropy
T1/test/25,T1,1,0.5087125,0.0,attention_entropy
T1/test/25,T1,2,0.58667356,0.0,attention_entropy
T1/test/25,T1,3,0.9440624,0.0,attention_entropy
T1/test/25,T1,4,1.0342829,0.0,attention_entropy
T1/test/25,T1,5,1.411577,0.0,attention_entropy
T1/test/25,T1,6,1.3202769,0.0,attention_entropy
T1/test/25,T1,7,1.4927402,0.0,attention_entropy
T1/test/25,T1,8,1.3476732,0.0,attention_entropy
T1/test/25,T1,9,1.4152752,0.0,attention_entropy
T1/test/25,T1,10,1.2776762,0.0,attention_entropy
T1/test/25,T1,11,1.0724882,0.0,attention_entropy
T1/test/26,T1,0,0.29244342,0.0,attention_entropy
T1/test/26,T1,1,0.53191406,0.0,attention_entropy
T1/test/26,T1,2,0.626511,0.0,attention_entropy
T1/test/26,T1,3,0.98828447,0.0,attention_entropy
T1/test/26,T1,4,1.1100429,0.0,attention_entropy
T1/test/26,T1,5,1.5087837,0.0,attention_entropy
T1/test/26,T1,6,1.396007,0.0,attention_entropy
T1/test/26,T1,7,1.6093352,0.0,attention_entropy
T1/test/26,T1,8,1.4181768,0.0,attention_entropy
T1/test/26,T1,9,1.5263537,0.0,attention_entropy
T1/test/26,T1,10,1.487253,0.0,attention_entropy
T1/test/26,T1,11,1.2927096,0.0,attention_entropy
T1/test/27,T1,0,0.37303498,0.0,attention_entropy
T1/test/27,T1,1,0.53691065,0.0,attention_entropy
T1/test/27,T1,2,0.5034977,0.0,attention_entropy
T1/test/27,T1,3,0.7930346,0.0,attention_entropy
T1/test/27,T1,4,0.9094412,0.0,attention_entropy
T1/test/27,T1,5,1.2115842,0.0,attention_entropy
T1/test/27,T1,6,1.1322552,0.0,attention_entropy
T1/test/27,T1,7,1.3031844,0.0,attention_entropy
T1/test/27,T1,8,1.2175486,0.0,attention_entropy
T1/test/27,T1,9,1.2839098,0.0,attention_entropy
T1/test/27,T1,10,1.2707253,0.0,attention_entropy
T1/test/27,T1,11,1.1827044,0.0,attention_entropy
T1/test/28,T1,0,0.37303498,0.0,attention_entropy
T1/test/28,T1,1,0.53691065,0.0,attention_entropy
T1/test/28,T1,2,0.5034977,0.0,attention_entropy
T1/test/28,T1,3,0.7930346,0.0,attention_entropy
T1/test/28,T1,4,0.9094412,0.0,attention_entropy
T1/test/28,T1,5,1.2115842,0.0,attention_entropy
T1/test/28,T1,6,1.1322552,0.0,attention_entropy
T1/test/28,T1,7,1.3031844,0.0,attention_entropy
T1/test/28,T1,8,1.2175486,0.0,attention_entropy
T1/test/28,T1,9,1.2839098,0.0,attention_entropy
T1/test/28,T1,10,1.2707253,0.0,attention_entropy
T1/test/28,T1,11,1.1827044,0.0,attention_entropy
T1/test/29,T1,0,0.26572427,0.0,attention_entropy
T1/test/29,T1,1,0.45613456,0.0,attention_entropy
T1/test/29,T1,2,0.5073808,0.0,attention_entropy
T1/test/29,T1,3,0.8165226,0.0,attention_entropy
T1/test/29,T1,4,0.89385206,0.0,attention_entropy
T1/test/29,T1,5,1.2256109,0.0,attention_entropy
T1/test/29,T1,6,1.1121256,0.0,attention_entropy
T1/test/29,T1,7,1.2964844,0.0,attention_entropy
T1/test/29,T1,8,1.1514004,0.0,attention_entropy
T1/test/29,T1,9,1.234039,0.0,attention_entropy
T1/test/29,T1,10,1.1732973,0.0,attention_entropy
T1/test/29,T1,11,1.0562661,0.0,attention_entropy
T2/test/0,T2,0,0.39927337,0.0,attention_entropy
T2/test/0,T2,1,0.55609924,0.0,attention_entropy
T2/test/0,T2,2,0.5083767,0.0,attention_entropy
T2/test/0,T2,3,0.8857897,0.0,attention_entropy
T2/test/0,T2,4,0.9693571,0.0,attention_entropy
T2/test/0,T2,5,1.3287302,0.0,attention_entropy
T2/test/0,T2,6,1.2399164,0.0,attention_entropy
T2/test/0,T2,7,1.4368762,0.0,attention_entropy
T2/test/0,T2,8,1.2664164,0.0,attention_entropy
T2/test/0,T2,9,1.4328461,0.0,attention_entropy
T2/test/0,T2,10,1.422914,0.0,attention_entropy
T2/test/0,T2,11,1.2988868,0.0,attention_entropy
T2/test/1,T2,0,0.25267208,0.0,attention_entropy
T2/test/1,T2,1,0.43682674,0.0,attention_entropy
T2/test/1,T2,2,0.46422517,0.0,attention_entropy
T2/test/1,T2,3,0.74712986,0.0,attention_entropy
T2/test/1,T2,4,0.81575334,0.0,attention_entropy
T2/test/1,T2,5,1.1570748,0.0,attention_entropy
T2/test/1,T2,6,1.0713098,0.0,attention_entropy
T2/test/1,T2,7,1.2237345,0.0,attention_entropy
T2/test/1,T2,8,1.0912915,0.0,attention_entropy
T2/test/1,T2,9,1.2037289,0.0,attention_entropy
T2/test/1,T2,10,1.2015276,0.0,attention_entropy
T2/test/1,T2,11,1.0155936,0.0,attention_entropy
T2/test/2,T2,0,0.25267208,0.0,attention_entropy
T2/test/2,T2,1,0.43682674,0.0,attention_entropy
T2/test/2,T2,2,0.46422517,0.0,attention_entropy
T2/test/2,T2,3,0.74712986,0.0,attention_entropy
T2/test/2,T2,4,0.81575334,0.0,attention_entropy
T2/test/2,T2,5,1.1570748,0.0,attention_entropy
T2/test/2,T2,6,1.0713098,0.0,attention_entropy
T2/test/2,T2,7,1.2237345,0.0,attention_entropy
T2/test/2,T2,8,1.0912915,0.0,attention_entropy
T2/test/2,T2,9,1.2037289,0.0,attention_entropy
T2/test/2,T2,10,1.2015276,0.0,attention_entropy
T2/test/2,T2,11,1.0155936,0.0,attention_entropy
T2/test/3,T2,0,0.3244618,0.0,attention_entropy
T2/test/3,T2,1,0.5640221,0.0,attention_entropy
T2/test/3,T2,2,0.6293137,0.0,attention_entropy
T2/test/3,T2,3,1.0991013,0.0,attention_entropy
T2/test/3,T2,4,1.2089111,0.0,attention_entropy
T2/test/3,T2,5,1.6097193,0.0,attention_entropy
T2/test/3,T2,6,1.4983592,0.0,attention_entropy
T2/test/3,T2,7,1.7096235,0.0,attention_entropy
T2/test/3,T2,8,1.5253323,0.0,attention_entropy
T2/test/3,T2,9,1.6625874,0.0,attention_entropy
T2/test/3,T2,10,1.615942,0.0,attention_entropy
T2/test/3,T2,11,1.3341274,0.0,attention_entropy
T2/test/4,T2,0,0.3564144,0.0,attention_entropy
T2/test/4,T2,1,0.5803043,0.0,attention_entropy
T2/test/4,T2,2,0.6173374,0.0,attention_entropy
T2/test/4,T2,3,1.0871961,0.0,attention_entropy
T2/test/4,T2,4,1.1620275,0.0,attention_entropy
T2/test/4,T2,5,1.6074646,0.0,attention_entropy
T2/test/4,T2,6,1.5484687,0.0,attention_entropy
T2/test/4,T2,7,1.7128487,0.0,attention_entropy
T2/test/4,T2,8,1.5450435,0.0,attention_entropy
T2/test/4,T2,9,1.6870649,0.0,attention_entropy
T2/test/4,T2,10,1.5974281,0.0,attention_entropy
T2/test/4,T2,11,1.3843766,0.0,attention_entropy
T2/test/5,T2,0,0.39927337,0.0,attention_entropy
T2/test/5,T2,1,0.55609924,0.0,attention_entropy
T2/test/5,T2,2,0.5083767,0.0,attention_entropy
T2/test/5,T2,3,0.8857897,0.0,attention_entropy
T2/test/5,T2,4,0.9693571,0.0,attention_entropy
T2/test/5,T2,5,1.3287302,0.0,attention_entropy
T2/test/5,T2,6,1.2399164,0.0,attention_entropy
T2/test/5,T2,7,1.4368762,0.0,attention_entropy
T2/test/5,T2,8,1.2664164,0.0,attention_entropy
T2/test/5,T2,9,1.4328461,0.0,attention_entropy
T2/test/5,T2,10,1.422914,0.0,attention_entropy
T2/test/5,T2,11,1.2988868,0.0,attention_entropy
T2/test/6,T2,0,0.39927337,0.0,attention_entropy
T2/test/6,T2,1,0.55609924,0.0,attention_entropy
T2/test/6,T2,2,0.5083767,0.0,attention_entropy
T2/test/6,T2,3,0.8857897,0.0,attention_entropy
T2/test/6,T2,4,0.9693571,0.0,attention_entropy
T2/test/6,T2,5,1.3287302,0.0,attention_entropy
T2/test/6,T2,6,1.2399164,0.0,attention_entropy
T2/test/6,T2,7,1.4368762,0.0,attention_entropy
T2/test/6,T2,8,1.2664164,0.0,attention_entropy
T2/test/6,T2,9,1.4328461,0.0,attention_entropy
T2/test/6,T2,10,1.422914,0.0,attention_entropy
T2/test/6,T2,11,1.2988868,0.0,attention_entropy
T2/test/7,T2,0,0.25267208,0.0,attention_entropy
T2/test/7,T2,1,0.43682674,0.0,attention_entropy
T2/test/7,T2,2,0.46422517,0.0,attention_entropy
T2/test/7,T2,3,0.74712986,0.0,attention_entropy
T2/test/7,T2,4,0.81575334,0.0,attention_entropy
T2/test/7,T2,5,1.1570748,0.0,attention_entropy
T2/test/7,T2,6,1.0713098,0.0,attention_entropy
T2/test/7,T2,7,1.2237345,0.0,attention_entropy
T2/test/7,T2,8,1.0912915,0.0,attention_entropy
T2/test/7,T2,9,1.2037289,0.0,attention_entropy
T2/test/7,T2,10,1.2015276,0.0,attention_entropy
T2/test/7,T2,11,1.0155936,0.0,attention_entropy
T2/test/8,T2,0,0.33112442,0.0,attention_entropy
T2/test/8,T2,1,0.52824384,0.0,attention_entropy
T2/test/8,T2,2,0.51488644,0.0,attention_entropy
T2/test/8,T2,3,0.9382321,0.0,attention_entropy
T2/test/8,T2,4,0.9869249,0.0,attention_entropy
T2/test/8,T2,5,1.3273196,0.0,attention_entropy
T2/test/8,T2,6,1.2864825,0.0,attention_entropy
T2/test/8,T2,7,1.4700999,0.0,attention_entropy
T2/test/8,T2,8,1.3029965,0.0,attention_entropy
T2/test/8,T2,9,1.3763664,0.0,attention_entropy
T2/test/8,T2,10,1.3479519,0.0,attention_entropy
T2/test/8,T2,11,1.1786016,0.0,attention_entropy
T2/test/9,T2,0,0.3988723,0.0,attention_entropy
T2/test/9,T2,1,0.57458055,0.0,attention_entropy
T2/test/9,T2,2,0.6422374,0.0,attention_entropy
T2/test/9,T2,3,1.049001,0.0,attention_entropy
T2/test/9,T2,4,1.1280079,0.0,attention_entropy
T2/test/9,T2,5,1.5017072,0.0,attention_entropy
T2/test/9,T2,6,1.4242741,0.0,attention_entropy
T2/test/9,T2,7,1.6439389,0.0,attention_entropy
T2/test/9,T2,8,1.4776856,0.0,attention_entropy
T2/test/9,T2,9,1.6040146,0.0,attention_entropy
T2/test/9,T2,10,1.5456517,0.0,attention_entropy
T2/test/9,T2,11,1.3674984,0.0,attention_entropy
T2/test/10,T2,0,0.3564144,0.0,attention_entropy
T2/test/10,T2,1,0.5803043,0.0,attention_entropy
T2/test/10,T2,2,0.6173374,0.0,attention_entropy
T2/test/10,T2,3,1.0871961,0.0,attention_entropy
T2/test/10,T2,4,1.1620275,0.0,attention_entropy
T2/test/10,T2,5,1.6074646,0.0,attention_entropy
T2/test/10,T2,6,1.5484687,0.0,attention_entropy
T2/test/10,T2,7,1.7128487,0.0,attention_entropy
T2/test/10,T2,8,1.5450435,0.0,attention_entropy
T2/test/10,T2,9,1.6870649,0.0,attention_entropy
T2/test/10,T2,10,1.5974281,0.0,attention_entropy
T2/test/10,T2,11,1.3843766,0.0,attention_entropy
T2/test/11,T2,0,0.3988723,0.0,attention_entropy
T2/test/11,T2,1,0.57458055,0.0,attention_entropy
T2/test/11,T2,2,0.6422374,0.0,attention_entropy
T2/test/11,T2,3,1.049001,0.0,attention_entropy
T2/test/11,T2,4,1.1280079,0.0,attention_entropy
T2/test/11,T2,5,1.5017072,0.0,attention_entropy
T2/test/11,T2,6,1.4242741,0.0,attention_entropy
T2/test/11,T2,7,1.6439389,0.0,attention_entropy
T2/test/11,T2,8,1.4776856,0.0,attention_entropy
T2/test/11,T2,9,1.6040146,0.0,attention_entropy
T2/test/11,T2,10,1.5456517,0.0,attention_entropy
T2/test/11,T2,11,1.3674984,0.0,attention_entropy
T2/test/12,T2,0,0.39927337,0.0,attention_entropy
T2/test/12,T2,1,0.55609924,0.0,attention_entropy
T2/test/12,T2,2,0.5083767,0.0,attention_entropy
T2/test/12,T2,3,0.8857897,0.0,attention_entropy
T2/test/12,T2,4,0.9693571,0.0,attention_entropy
T2/test/12,T2,5,1.3287302,0.0,attention_entropy
T2/test/12,T2,6,1.2399164,0.0,attention_entropy
T2/test/12,T2,7,1.4368762,0.0,attention_entropy
T2/test/12,T2,8,1.2664164,0.0,attention_entropy
T2/test/12,T2,9,1.4328461,0.0,attention_entropy
T2/test/12,T2,10,1.422914,0.0,attention_entropy
T2/test/12,T2,11,1.2988868,0.0,attention_entropy
T2/test/13,T2,0,0.33112442,0.0,attention_entropy
T2/test/13,T2,1,0.52824384,0.0,attention_entropy
T2/test/13,T2,2,0.51488644,0.0,attention_entropy
T2/test/13,T2,3,0.9382321,0.0,attention_entropy
T2/test/13,T2,4,0.9869249,0.0,attention_entropy
T2/test/13,T2,5,1.3273196,0.0,attention_entropy
T2/test/13,T2,6,1.2864825,0.0,attention_entropy
T2/test/13,T2,7,1.4700999,0.0,attention_entropy
T2/test/13,T2,8,1.3029965,0.0,attention_entropy
T2/test/13,T2,9,1.3763664,0.0,attention_entropy
T2/test/13,T2,10,1.3479519,0.0,attention_entropy
T2/test/13,T2,11,1.1786016,0.0,attention_entropy
T2/test/14,T2,0,0.39927337,0.0,attention_entropy
T2/test/14,T2,1,0.55609924,0.0,attention_entropy
T2/test/14,T2,2,0.5083767,0.0,attention_entropy
T2/test/14,T2,3,0.8857897,0.0,attention_entropy
T2/test/14,T2,4,0.9693571,0.0,attention_entropy
T2/test/14,T2,5,1.3287302,0.0,attention_entropy
T2/test/14,T2,6,1.2399164,0.0,attention_entropy
T2/test/14,T2,7,1.4368762,0.0,attention_entropy
T2/test/14,T2,8,1.2664164,0.0,attention_entropy
T2/test/14,T2,9,1.4328461,0.0,attention_entropy
T2/test/14,T2,10,1.422914,0.0,attention_entropy
T2/test/14,T2,11,1.2988868,0.0,attention_entropy
T2/test/15,T2,0,0.39927337,0.0,attention_entropy
T2/test/15,T2,1,0.55609924,0.0,attention_entropy
T2/test/15,T2,2,0.5083767,0.0,attention_entropy
T2/test/15,T2,3,0.8857897,0.0,attention_entropy
T2/test/15,T2,4,0.9693571,0.0,attention_entropy
T2/test/15,T2,5,1.3287302,0.0,attention_entropy
T2/test/15,T2,6,1.2399164,0.0,attention_entropy
T2/test/15,T2,7,1.4368762,0.0,attention_entropy
T2/test/15,T2,8,1.2664164,0.0,attention_entropy
T2/test/15,T2,9,1.4328461,0.0,attention_entropy
T2/test/15,T2,10,1.422914,0.0,attention_entropy
T2/test/15,T2,11,1.2988868,0.0,attention_entropy
T2/test/16,T2,0,0.3564144,0.0,attention_entropy
T2/test/16,T2,1,0.5803043,0.0,attention_entropy
T2/test/16,T2,2,0.6173374,0.0,attention_entropy
T2/test/16,T2,3,1.0871961,0.0,attention_entropy
T2/test/16,T2,4,1.1620275,0.0,attention_entropy
T2/test/16,T2,5,1.6074646,0.0,attention_entropy
T2/test/16,T2,6,1.5484687,0.0,attention_entropy
T2/test/16,T2,7,1.7128487,0.0,attention_entropy
T2/test/16,T2,8,1.5450435,0.0,attention_entropy
T2/test/16,T2,9,1.6870649,0.0,attention_entropy
T2/test/16,T2,10,1.5974281,0.0,attention_entropy
T2/test/16,T2,11,1.3843766,0.0,attention_entropy
T2/test/17,T2,0,0.3988723,0.0,attention_entropy
T2/test/17,T2,1,0.57458055,0.0,attention_entropy
T2/test/17,T2,2,0.6422374,0.0,attention_entropy
T2/test/17,T2,3,1.049001,0.0,attention_entropy
T2/test/17,T2,4,1.1280079,0.0,attention_entropy
T2/test/17,T2,5,1.5017072,0.0,attention_entropy
T2/test/17,T2,6,1.4242741,0.0,attention_entropy
T2/test/17,T2,7,1.6439389,0.0,attention_entropy
T2/test/17,T2,8,1.4776856,0.0,attention_entropy
T2/test/17,T2,9,1.6040146,0.0,attention_entropy
T2/test/17,T2,10,1.5456517,0.0,attention_entropy
T2/test/17,T2,11,1.3674984,0.0,attention_entropy
T2/test/18,T2,0,0.25267208,0.0,attention_entropy
T2/test/18,T2,1,0.43682674,0.0,attention_entropy
T2/test/18,T2,2,0.46422517,0.0,attention_entropy
T2/test/18,T2,3,0.74712986,0.0,attention_entropy
T2/test/18,T2,4,0.81575334,0.0,attention_entropy
T2/test/18,T2,5,1.1570748,0.0,attention_entropy
T2/test/18,T2,6,1.0713098,0.0,attention_entropy
T2/test/18,T2,7,1.2237345,0.0,attention_entropy
T2/test/18,T2,8,1.0912915,0.0,attention_entropy
T2/test/18,T2,9,1.2037289,0.0,attention_entropy
T2/test/18,T2,10,1.2015276,0.0,attention_entropy
T2/test/18,T2,11,1.0155936,0.0,attention_entropy
T2/test/19,T2,0,0.3244618,0.0,attention_entropy
T2/test/19,T2,1,0.5640221,0.0,attention_entropy
T2/test/19,T2,2,0.6293137,0.0,attention_entropy
T2/test/19,T2,3,1.0991013,0.0,attention_entropy
T2/test/19,T2,4,1.2089111,0.0,attention_entropy
T2/test/19,T2,5,1.6097193,0.0,attention_entropy
T2/test/19,T2,6,1.4983592,0.0,attention_entropy
T2/test/19,T2,7,1.7096235,0.0,attention_entropy
T2/test/19,T2,8,1.5253323,0.0,attention_entropy
T2/test/19,T2,9,1.6625874,0.0,attention_entropy
T2/test/19,T2,10,1.615942,0.0,attention_entropy
T2/test/19,T2,11,1.3341274,0.0,attention_entropy
T2/test/20,T2,0,0.3564144,0.0,attention_entropy
